,fit_time,score_time,test_precision,test_recall,test_f1,test_average_precision
0,6.277864694595337,0.06141161918640137,0.9397590361445783,0.8210526315789474,0.8764044943820225,0.8329647365877288
1,5.592965126037598,0.060704946517944336,0.9852941176470589,0.7127659574468085,0.8271604938271605,0.8579107697378195
2,5.915143728256226,0.06075882911682129,0.9436619718309859,0.7127659574468085,0.8121212121212121,0.8189770926716023
3,5.448089599609375,0.06032061576843262,0.9259259259259259,0.7894736842105263,0.8522727272727273,0.8135717386317667
4,5.642481565475464,0.0627908706665039,0.9583333333333334,0.7263157894736842,0.8263473053892215,0.8519697981845382
