,fit_time,score_time,test_precision,test_recall,test_f1,test_average_precision
0,0.03057122230529785,0.6486079692840576,0.04490227152667723,0.8947368421052632,0.08551307847082495,0.20955890967269716
1,0.039366960525512695,0.6293826103210449,0.04905437352245863,0.8829787234042553,0.0929451287793953,0.19756950116766575
2,0.04387187957763672,0.6478755474090576,0.046677649643053265,0.9042553191489362,0.08877284595300261,0.09149538721717435
3,0.031183719635009766,0.6351678371429443,0.04283528811830699,0.8842105263157894,0.08171206225680934,0.12214049146492696
4,0.03068256378173828,0.613788366317749,0.046461372231226365,0.9052631578947369,0.08838643371017471,0.18375529355174156
