,fit_time,score_time,test_precision,test_recall,test_f1,test_average_precision
0,0.30392956733703613,0.017612695693969727,0.04466631634261692,0.8947368421052632,0.08508508508508508,0.7135579508864938
1,0.3109316825866699,0.017659425735473633,0.04314329738058552,0.8936170212765957,0.082312591866732,0.7092046529110116
2,0.30103611946105957,0.017258405685424805,0.03911870503597122,0.925531914893617,0.07506471095772217,0.6425151420348698
3,0.31136226654052734,0.018862009048461914,0.03894927536231884,0.9052631578947369,0.07468519322622666,0.7240531326383381
4,0.336275577545166,0.021813392639160156,0.04049700874367234,0.9263157894736842,0.07760141093474426,0.7008394718899513
