,fit_time,score_time,test_precision,test_recall,test_f1,test_average_precision
0,20.561628580093384,0.0688633918762207,0.9069767441860465,0.8210526315789474,0.861878453038674,0.8260049697812685
1,19.108487129211426,0.06280946731567383,0.9315068493150684,0.723404255319149,0.8143712574850299,0.854155605173351
2,20.486263275146484,0.06519484519958496,0.9210526315789473,0.7446808510638298,0.8235294117647058,0.8219483497257138
3,20.065648794174194,0.06208920478820801,0.9259259259259259,0.7894736842105263,0.8522727272727273,0.8077602942678632
4,19.0551700592041,0.06339144706726074,0.9615384615384616,0.7894736842105263,0.8670520231213873,0.8483031721241256
