,fit_time,score_time,test_precision,test_recall,test_f1,test_average_precision
0,0.22516465187072754,14.324288368225098,0.8125,0.8210526315789474,0.8167539267015707,0.7399843431510831
1,0.22217535972595215,13.788550615310669,0.8210526315789474,0.8297872340425532,0.8253968253968254,0.785510147820673
2,0.23952174186706543,14.007044315338135,0.8764044943820225,0.8297872340425532,0.8524590163934426,0.7711732273078719
3,0.2228996753692627,14.462457656860352,0.7523809523809524,0.8315789473684211,0.79,0.7000651420459872
4,0.23052144050598145,14.037791728973389,0.8260869565217391,0.8,0.8128342245989305,0.7122290107799656
